123.62,121,122,8443300,-1998032.8244274900,19654310.4231306000,20200748.0882358000,21464460.0258818000,-1263711.93764600000
124.06,120.87,122.37,6464700,-385044.8275862030,19269265.5955444000,19735006.8418901000,21065333.7658205000,-1330326.92393035000
125.87,122.06,122.94,6248300,-3361946.1942257400,15907319.4013187000,17821163.1216044000,20127512.9722747000,-2306349.85067028000
125.19,122.75,124,4357200,107144.2622950860,16014463.6636138000,16917813.3926091000,19379685.8252454000,-2461872.43263633000
125.62,122.69,123.19,4774700,-3145109.5563140000,12869354.1072998000,14893583.7499544000,18195989.1492553000,-3302405.39930087000
126,122.87,124.56,6216900,496557.5079872210,13365911.6152870000,14129747.6826207000,17317793.2339883000,-3188045.55136762000
128.5,125.5,127.25,6266900,1044483.3333333300,14410394.9486203000,14270071.3156205000,16789175.3639214000,-2519104.04830090000
126.75,124.25,125.87,5584800,1653100.8000000200,16063495.7486204000,15166783.5321204000,16657233.6156849000,-1490450.08356443000
129.75,128,128.86,5284500,-90591.4285713462,15972904.3200490000,15569843.9260847000,16532810.1073874000,-962966.18130271500
132.69,128.38,132,7554500,5135657.7726218200,21108562.0926708000,18339203.0093778000,17364765.0138026000,974437.99557517800
133.94,130.69,130.75,7209500,-6943303.0769230700,14165259.0157478000,16252231.0125628000,16783036.6505199000,-530805.63795713000
136.5,131.63,134.75,8424800,2370015.6057494900,16535274.6214973000,16393752.8170300000,16737989.0088794000,-344236.19184940700
137.69,134.38,135,5094500,-3185986.4048338200,13349288.2166634000,14871520.5168467000,16121861.5921129000,-1250341.07526615000
135.56,132,132.38,4443600,-3494966.2921348400,9854321.9245286000,12362921.2206877000,14982308.9252794000,-2619387.70459171000
133.56,131.94,133.31,4591100,3174093.8271605000,13028415.7516891000,12695668.4861884000,14627055.6209902000,-1931387.13480185000
135,131.94,131.94,5658400,-5658400.0000000000,7370015.7516890900,10032842.1189387000,13307593.8265718000,-3274751.70763310000
132.38,129.56,130,6094100,-4192395.0354610000,3177620.7162280900,6605231.4175834200,11465780.5337821000,-4860549.11619865000
131.44,123.75,125.37,14862200,-8600362.8088426300,-5422742.0926145400,591244.6624844390,8395140.0562554100,-7803895.39377097000
130.88,126,130.13,7544700,5225632.3770491800,-197109.7155653600,197067.4734595390,6832912.8250152700,-6635845.35155573000
129.63,126.25,127.12,6985600,-3389462.7218934700,-3586572.4374588300,-1694752.4819996400,4938460.9591108900,-6633213.44111053000
127.25,124.37,125.19,8093000,-3484486.1111111400,-7071058.5485699700,-4382905.5152848100,2754911.9577143700,-7137817.47299917000
127.81,121.44,122,7590000,-6255494.5054945000,-13326553.0540645000,-8854729.2846746400,-168990.7716999660,-8685738.51297467000
125,120.44,125,7451300,7451300.0000000000,-5875253.0540644700,-7364991.1693695600,-1206493.0048571500,-6158498.16451241000
126.81,121.37,123,7078000,-2836404.4117647200,-8711657.4658291900,-8038324.3175993700,-2571068.3613975200,-5467255.95620185000
